SEXO;IDADE;RENDA;PERFIL_CONSUMIDOR_A;PERFIL_CONSUMIDOR_B;PERFIL_CONSUMIDOR_C;ESTADO_CIVIL_CASADO(A);ESTADO_CIVIL_DESQUITADO(A);ESTADO_CIVIL_DIVORCIADO(A);ESTADO_CIVIL_OUTROS;ESTADO_CIVIL_SEPARADO(A) JUDICIALMENTE;ESTADO_CIVIL_SOLTEIRO(A);AREA_CBO_0;AREA_CBO_1;AREA_CBO_2;AREA_CBO_3;AREA_CBO_4;AREA_CBO_5;AREA_CBO_6;AREA_CBO_7;AREA_CBO_8;AREA_CBO_9
0;-0.41496906143576423;0.37669185759938;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;-0.41496906143576423;-0.19473567369245923;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;0.1394397457148323;0.5793510896160284;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;-1.7085896114538228;-0.5103840345585368;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-1.8009910793122557;-0.8087222264263549;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.23184121357326506;-0.17526259050847703;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
0;-0.5997719971526297;0.11026264854439224;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;-1.338983740020092;-0.29869266485665796;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;1.433060295732891;-0.39103984564519245;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;-0.5997719971526297;-0.31025448664500016;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.7862500207238616;1.1486636953094667;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;0.7862500207238616;0.1577953442867407;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;0.23184121357326506;0.14079710110607388;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;0.3242426814316978;0.3792386804836784;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
0;0.5090456171485633;0.7995741445924948;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
0;-0.41496906143576423;0.1996242536502567;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;-1.338983740020092;0.4826986469934716;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;-0.045363190002033205;0.36999402191173675;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;-0.41496906143576423;0.9416477851152365;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.13776465786046596;0.022614921557167322;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;-0.7845749328694953;-0.26168660851899345;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;0.4166441492901306;0.37669185759938;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-1.338983740020092;0.17909884930142994;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;-0.9693778685863608;-0.286716084563605;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;0.4166441492901306;4.670861472438016;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;0.9710529564407272;0.28899614202483304;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
0;-0.13776465786046596;3.034471211298427;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;0.3242426814316978;0.6705739663587355;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;0.6014470850069961;-0.29548085726232737;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0;-0.5997719971526297;-0.32769491038027576;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;-0.41496906143576423;-0.054835230624152624;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;-1.5237866757369574;-0.5612416538510457;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-1.8933925471706885;-0.8538143597277608;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-1.0617793364447936;-0.2630131501828204;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;0.4166441492901306;0.9627867578305364;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;-1.7085896114538228;-0.22355282037926416;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.5997719971526297;0.8973029026735576;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;1.433060295732891;1.16881547422843;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
0;-1.8009910793122557;-0.8421942660833848;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.4166441492901306;0.33046170922719764;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;-0.876976400727928;-0.28671951231984216;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.6938485528654289;0.3471137490278992;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;-1.4313852078785245;-0.4024474184028571;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.13776465786046596;-0.3650608811228546;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
0;-1.338983740020092;-0.1285662672880247;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;-1.6161881435953902;-0.1449338033210321;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;1.1558558921575928;0.4077816066715008;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;-0.7845749328694953;-0.535176995422776;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;-1.5237866757369574;-0.535176995422776;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.04703827785639956;-0.07333140328051033;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
1;0.6938485528654289;0.37669528535561736;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
0;0.6938485528654289;3.577791141444579;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;-0.045363190002033205;0.9029381339276442;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;-0.23016612571889872;2.542927539116376;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
0;1.9874691028834874;0.10699599685026526;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;0.7862500207238616;-0.5319446212910218;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;1.06345442429916;-0.8059697381678199;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;2.172272038600353;-0.21634424901226626;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.4166441492901306;-0.7678462332968025;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;0.6014470850069961;-0.5899216902883595;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;-0.507370529294197;-0.3994961202825599;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;0.4166441492901306;-0.8100727623838431;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;0.04703827785639956;0.598985277343163;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;-0.13776465786046596;-0.4411262197843137;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;2.6342793778925166;1.0060381860325232;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.5090456171485633;-0.6582265888286188;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1;-0.045363190002033205;0.816490121623467;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1.7102646993081891;-0.7885156034075951;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
0;2.172272038600353;-0.30486605383999743;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.4166441492901306;-0.24759510262753928;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;0.5090456171485633;-0.1822723520137126;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;0.6938485528654289;-0.5513148717878856;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;1.8950676350250548;-0.5749766730938228;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1;-0.13776465786046596;-0.2586770385426624;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.9710529564407272;1.0786106410881948;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;-0.5997719971526297;-0.6598170677227163;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;2.07987057074192;0.7564838209336601;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
1;0.5090456171485633;-0.29338992595758717;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;0.7862500207238616;0.44855133935769786;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;1.5254617635913237;0.10199490050007524;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.23184121357326506;-0.4973791273943;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;2.07987057074192;-0.14660312060858696;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
0;-0.6921734650110625;-0.8525872229948148;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.04703827785639956;-0.7543854345530078;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;1.1558558921575928;-0.49808867293541675;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;-0.3225675935773315;1.2249141328077386;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;0.6938485528654289;-0.19789949269946777;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;2.172272038600353;-0.5001727487276825;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;1.9874691028834874;-0.6750123111225743;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;-0.6921734650110625;-0.6558237317062863;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
1;-0.23016612571889872;-0.5354820657278938;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;-0.41496906143576423;-0.3407169563256989;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;-0.3225675935773315;-0.8042215824868076;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;1.3406588278744582;-0.21989197671785005;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.6938485528654289;0.35091855845127906;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;-0.13776465786046596;-0.2760454793969553;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;1.7102646993081891;-0.3160062616111543;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;0.8786514885822944;-0.37143993548043097;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1;1.06345442429916;-0.5641998074838176;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0.04703827785639956;2.5375768116299837;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;0.8786514885822944;-0.414091506340894;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;0.04703827785639956;-0.7486679371492263;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;1.3406588278744582;-0.5867647267938255;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;1.3406588278744582;-0.29338992595758717;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;-0.5997719971526297;-0.5166568284727574;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;0.23184121357326506;-0.5601036387802691;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;1.3406588278744582;0.9164777710648965;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
1;0.1394397457148323;-0.5635553893112091;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.41496906143576423;-0.24324527996243217;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;-0.045363190002033205;-0.34270162718708347;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;-0.23016612571889872;-0.7922587132187038;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1;-0.23016612571889872;-0.5426803538261799;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.045363190002033205;-0.5227068182315548;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.04703827785639956;-0.7018310759230455;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.23016612571889872;0.14417686875603106;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;3.2810896529015463;-0.3295116211860337;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1;0.6938485528654289;-0.23686622560485582;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;-0.045363190002033205;-0.4662790950534673;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;-0.23016612571889872;-0.4620663826378514;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.6921734650110625;-0.7922587132187038;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.41496906143576423;-0.043976098864452536;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
0;-0.23016612571889872;0.6378594608301444;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;-0.13776465786046596;1.8871600656062861;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0.3242426814316978;-0.6505141372947411;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;1.5254617635913237;-0.08271317210194301;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;1.433060295732891;0.05297455855074766;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;2.6342793778925166;-0.14264063439829242;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
0;0.1394397457148323;-0.30180849527634446;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;-0.045363190002033205;-0.7922587132187038;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;1.433060295732891;-0.4600748562639923;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;1.1558558921575928;0.2610427899098226;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;-0.7845749328694953;-0.7922587132187038;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.3225675935773315;-0.7922587132187038;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.3242426814316978;-0.31909466998094277;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;0.23184121357326506;0.5725092881664198;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;0.23184121357326506;4.897816640664498;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;-0.41496906143576423;-0.6208709013547519;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
1;-0.13776465786046596;0.10601908632264076;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
1;0.4166441492901306;0.05399260215321962;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.6921734650110625;-0.16861959892063022;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;2.4494764421756514;-0.6976286467761414;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.1394397457148323;2.122345276558476;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;0.9710529564407272;0.27820213763364143;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;-0.13776465786046596;-0.36535909591549787;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;-0.23016612571889872;0.07386330506072614;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;-0.045363190002033205;1.238686857369126;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;-0.7845749328694953;-0.5218944400033197;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.7845749328694953;-0.4549503606892601;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
1;-0.41496906143576423;-0.5302924427846534;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
0;-0.13776465786046596;-0.3231359945846947;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;0.9710529564407272;5.411980076256354;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
0;0.5090456171485633;-0.1365289450272239;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
0;0.7862500207238616;-0.00987677981600082;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.23184121357326506;0.06028596260486382;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;0.3242426814316978;-0.20954358063750475;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;1.433060295732891;0.032514281570429064;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
0;-1.338983740020092;-0.7922587132187038;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.3225675935773315;-0.051575434442500186;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.876976400727928;0.7429784613587808;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;-0.876976400727928;-0.5141031500759844;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-1.4313852078785245;-0.8934357940744692;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.3225675935773315;-0.32161064305910547;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;0.5090456171485633;-0.6364294869157615;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;0.23184121357326506;0.06027910709238927;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
1;-1.4313852078785245;-0.8850206525119491;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;2.6342793778925166;0.1682705673478654;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;-0.507370529294197;-0.5991286435416909;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.507370529294197;0.07554976112946744;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;-0.507370529294197;0.19290585142518982;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;0.8786514885822944;1.5595316966909185;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;-0.6921734650110625;-0.5352112729851487;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.23184121357326506;0.3338003438023074;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;-0.9693778685863608;-0.3672375063335268;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1;0.5090456171485633;-0.3811953297317271;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
1;1.3406588278744582;0.18463467562463545;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;-0.13776465786046596;-0.16333057104650872;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;-1.338983740020092;-0.48352413668321814;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.41496906143576423;0.2921462500068925;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;-0.5997719971526297;1.8871600656062861;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;-0.41496906143576423;0.6447184010609399;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1;-1.5237866757369574;-0.883409607080428;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.6921734650110625;-0.36724093408976416;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.1394397457148323;-0.243378962455686;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;1.3406588278744582;-0.05157886219873754;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
0;-0.13776465786046596;-0.5721144966356949;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.5997719971526297;0.2298844857129561;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.4166441492901306;-0.11624005585876926;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;-0.5997719971526297;-0.1326144474042512;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.6014470850069961;-0.021880782158952002;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0;-0.23016612571889872;0.05433880553318472;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1;-1.6161881435953902;-0.8749636157117723;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;1.5254617635913237;-0.5008994330499856;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0;-0.3225675935773315;0.08164431171934948;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;0.3242426814316978;1.0706513911052329;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
0;-0.6921734650110625;-0.577975959801442;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0;0.23184121357326506;0.2781987098774041;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;-0.3225675935773315;-0.2875558848417383;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1;-0.6921734650110625;0.039410927119834606;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;-0.7845749328694953;-0.1816656391597142;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;-0.13776465786046596;1.2439964517806712;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
1;-0.13776465786046596;0.18627314310605492;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.4166441492901306;-0.6208709013547519;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1;0.1394397457148323;-0.27082843440381665;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-1.7085896114538228;-0.8560081237196193;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.876976400727928;-0.42222557189195714;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.7845749328694953;0.4196484987649608;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
0;-1.6161881435953902;-0.8591959370202887;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.3225675935773315;0.10601908632264076;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;1.1558558921575928;2.704340580329846;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1;-0.7845749328694953;-0.23656458305597539;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-1.0617793364447936;-0.40337976809939696;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-1.0617793364447936;-0.3672375063335268;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.04703827785639956;-0.4289165520671258;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
1;-1.4313852078785245;-0.5267892759101541;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.6921734650110625;-0.4633826410329665;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
0;0.3242426814316978;2.2199163578526235;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;-0.41496906143576423;-0.6337969701255312;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;0.3242426814316978;-0.33833809349702726;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
0;-1.8009910793122557;-0.8665039133181677;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.41496906143576423;0.7429784613587808;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;-0.41496906143576423;-0.7922587132187038;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-1.6161881435953902;-0.40644418217552447;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
1;0.8786514885822944;0.7429784613587808;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;1.2482573600160254;1.020839237465094;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
0;-0.9693778685863608;-0.06937577258269033;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
0;-0.9693778685863608;0.22149676620033423;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-1.6161881435953902;-0.008824458651156098;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
0;-1.7085896114538228;-0.4446842307586094;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
0;-0.6921734650110625;-0.4745331320728352;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;0.1394397457148323;0.06475232898203848;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
1;-0.045363190002033205;0.47272387634298946;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;-1.4313852078785245;-0.1213405571398405;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
