COD_GRANDE_GRUPO;COD_SUBGRUPO_PRINCIPAL;COD_SUBGRUPO;COD_FAMILIA;COD_OCUPACAO;SGL_GRANDE_AREA;NOME_GRANDE_AREA;COD_ATIVIDADE;NOME_ATIVIDADE
2;25;252;2522;252210;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;3;Demonstrar capacidade de discrição
2;25;252;2522;252210;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;4;Demonstrar flexibilidade
2;25;252;2522;252210;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;5;Demonstrar capacidade de comunicação
2;25;252;2522;252210;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;6;Demonstrar capacidade de sigilo
2;25;252;2522;252210;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;7;Demonstrar capacidade de trabalhar em equipe
2;25;252;2522;252210;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;8;Demonstrar capacidade de domínio de outras línguas
2;25;252;2522;252210;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;9;Demonstrar capacidade de dinamismo
2;25;252;2522;252210;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;10;Cumprir normas regulamentadoras de saúde, segurança e de meio ambiente
2;25;252;2522;252215;D;CONTROLAR O ATIVO PERMANENTE;5;Avaliar acervos patrimoniais
2;25;252;2522;252215;D;CONTROLAR O ATIVO PERMANENTE;7;Apurar valor patrimonial de participações
2;25;252;2522;252215;D;CONTROLAR O ATIVO PERMANENTE;8;Apurar haveres e avaliações de direitos e obrigações
2;25;252;2522;252215;H;ELABORAR DEMONSTRAÇÕES CONTÁBEIS;5;Revisar balanços
2;25;252;2522;252215;I;PRESTAR CONSULTORIA E INFORMAÇÕES GERENCIAIS;3;Calcular índices econômicos e financeiros
2;25;252;2522;252215;I;PRESTAR CONSULTORIA E INFORMAÇÕES GERENCIAIS;6;Analisar os relatórios
2;25;252;2522;252215;L;REALIZAR PERÍCIA;1;Retirar os autos nas varas
2;25;252;2522;252215;L;REALIZAR PERÍCIA;2;Analisar a matéria discutida nos autos
2;25;252;2522;252215;L;REALIZAR PERÍCIA;3;Formalizar a proposta de honorários
2;25;252;2522;252215;L;REALIZAR PERÍCIA;4;Organizar equipe multidisciplinar de peritos
2;25;252;2522;252215;L;REALIZAR PERÍCIA;5;Notificar o perito assistente sobre documentação e diligências
2;25;252;2522;252215;L;REALIZAR PERÍCIA;6;Diligenciar junto as partes para obtenção de provas
2;25;252;2522;252215;L;REALIZAR PERÍCIA;7;Acompanhar o desenvolvimento dos trabalhos periciais
2;25;252;2522;252215;L;REALIZAR PERÍCIA;8;Preparar laudo contábil e pareceres
2;25;252;2522;252215;L;REALIZAR PERÍCIA;9;Devolver em juízo os laudos e autos
2;25;252;2522;252215;L;REALIZAR PERÍCIA;10;Responder as manifestações em parecer no laudo
2;25;252;2522;252215;L;REALIZAR PERÍCIA;11;Cumprir prazos fixados pelo juiz em perícia judicial
2;25;252;2522;252215;Y;COMUNICAR-SE;1;Ministrar palestras, seminários e treinamentos
2;25;252;2522;252215;Y;COMUNICAR-SE;2;Enviar mensagens via correio eletrônico
2;25;252;2522;252215;Y;COMUNICAR-SE;3;Enviar boletins informativos
2;25;252;2522;252215;Y;COMUNICAR-SE;4;Divulgar e consultar manuais
2;25;252;2522;252215;Y;COMUNICAR-SE;5;Participar de entidades de classe
2;25;252;2522;252215;Y;COMUNICAR-SE;6;Participar de congressos, convenções e workshop
2;25;252;2522;252215;Y;COMUNICAR-SE;7;Elaborar folder
2;25;252;2522;252215;Y;COMUNICAR-SE;8;Prestar informações sobre balanços
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;1;Demonstrar objetividade
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;2;Demonstrar capacidade de raciocínio lógico
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;3;Demonstrar capacidade de discrição
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;4;Demonstrar flexibilidade
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;5;Demonstrar capacidade de comunicação
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;6;Demonstrar capacidade de sigilo
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;7;Demonstrar capacidade de trabalhar em equipe
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;8;Demonstrar capacidade de domínio de outras línguas
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;9;Demonstrar capacidade de dinamismo
2;25;252;2522;252215;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;10;Cumprir normas regulamentadoras de saúde, segurança e de meio ambiente
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;1;Administrar agenda do(s) executivo(s)
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;2;Despachar com o(s) executivo(s)
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;3;Colher assinatura
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;4;Priorizar compromissos e ligações telefônicas
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;5;Definir horários
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;6;Marcar compromissos
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;7;Cancelar compromissos
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;8;Administrar pendências
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;9;Dar suporte em reuniões
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;10;Secretariar reuniões
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;11;Tomar ditados
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;12;Acompanhar executivo(s) em eventos e viagens
2;25;252;2523;252305;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;13;Auxiliar na gestão estratégica
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);1;Recepcionar pessoas
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);2;Fornecer informações
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);3;Atender pedidos e solicitações
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);4;Atender ligações telefônicas
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);5;Filtrar ligações telefônicas
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);6;Fazer ligações telefônicas
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);7;Encaminhar ligações telefônicas
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);8;Anotar recados
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);9;Transmitir recados
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);10;Orientar pessoas e participantes (localizações, deslocamento, alimentação etc.)
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);11;Encaminhar pessoas, credenciais e acessos
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);12;Autorizar entrada e permanência de visitantes e terceiros
2;25;252;2523;252305;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);13;Prestar atendimento especial a autoridades e clientes diferenciados
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;1;Ler documentos
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;2;Pesquisar informações e dados
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;3;Consultar profissionais de outras áreas
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;4;Elaborar base de dados
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;5;Cobrar ações
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;6;Cobrar respostas
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;7;Cobrar relatórios
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;8;Controlar cronogramas
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;9;Controlar prazos
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;10;Direcionar informações
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;11;Manter banco de dados atualizado
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;12;Acompanhar processos
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;13;Reproduzir documentos
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;14;Confeccionar clippings
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;15;Encaminhar documentos
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;16;Divulgar informações
2;25;252;2523;252305;C;GERENCIAR INFORMAÇÕES;17;Participar da curadoria e da padronização de comunicações
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;1;Redigir documentos
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;2;Elaborar atas
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;3;Elaborar relatórios
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;4;Elaborar convites e convocações
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;5;Formatar documentos
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;6;Elaborar planilhas e gráficos
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;7;Preparar apresentações
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;8;Anotar informações
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;9;Digitar documentos
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;10;Transcrever textos
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;12;Assinar documentação escolar
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;13;Elaborar prestação de contas
2;25;252;2523;252305;D;ELABORAR DOCUMENTOS;14;Elaborar ficha de avaliação
2;25;252;2523;252305;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;1;Receber correspondência
2;25;252;2523;252305;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;2;Protocolar correspondência
2;25;252;2523;252305;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;3;Triar correspondência
2;25;252;2523;252305;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;4;Enviar correspondência
2;25;252;2523;252305;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;5;Registrar correspondência
2;25;252;2523;252305;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;6;Controlar malote
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;1;Providenciar documentação legal do executivo (passaporte, vistos etc.)
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;2;Fazer checklist
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;3;Pesquisar local
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;4;Solicitar verbas
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;5;Elaborar roteiros, itinerários de atividades profissionais, sociais e culturais
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;6;Reservar sala e local
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;7;Preparar sala e local
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;8;Contratar expositores e palestrantes
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;9;Enviar convite ou convocação
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;10;Confirmar presença
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;11;Escolher cardápio
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;12;Providenciar passagens, hospedagem e transporte local
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;13;Providenciar equipamentos, materiais e serviços de apoio
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;14;Dar suporte durante o evento
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;15;Elaborar lista de presença
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;16;Encaminhar certificados
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;17;Instrumentalizar executivo com roteiros, itinerários de atividades profissionais, sociais e culturais
2;25;252;2523;252305;G;ORGANIZAR EVENTOS E VIAGENS;18;Administrar eventos protocolares
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;1;Auxiliar na seleção e contratação de pessoal
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;2;Estabelecer cronograma de atividades
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;3;Estabelecer atribuições da equipe
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;4;Programar as atividades da equipe
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;5;Monitorar trabalho da equipe
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;6;Monitorar horários de entrada e saída
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;7;Capacitar equipe
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;8;Avaliar a equipe
2;25;252;2523;252305;H;SUPERVISIONAR EQUIPES DE TRABALHO;9;Contratar serviços de terceiros
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;1;Levantar necessidades de material
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;2;Cotar preços
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;3;Formular pedidos de compra
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;4;Requisitar material
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;5;Conferir material
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;6;Adaptar espaço para armazenagem
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;7;Comprar material, equipamento e mobiliário
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;8;Acompanhar contratos e garantias
2;25;252;2523;252305;I;GERIR SUPRIMENTOS;9;Alocar recursos físicos, financeiros e humanos
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;1;Identificar o assunto
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;2;Identificar natureza do documento
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;3;Determinar forma de arquivo (físico, microfilmagem, nuvem)
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;4;Classificar documentos
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;5;Ordenar documentos
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;6;Cadastrar documentos
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;8;Arquivar correspondência
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;9;Administrar arquivos
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;10;Atualizar arquivos
2;25;252;2523;252305;J;ARQUIVAR DOCUMENTOS FÍSICOS E ELETRÔNICOS;11;Disponibilizar arquivos digitais e físicos
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;1;Adaptar-se a mudanças
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;2;Demonstrar dinamismo
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;3;Demonstrar senso de organização
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;4;Demonstrar espírito de liderança
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;5;Trabalhar sob pressão
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;6;Demonstrar proatividade
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;7;Demonstrar capacidade de retórica
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;8;Demonstrar iniciativa
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;9;Administrar estresse
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;10;Contornar situações adversas
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;11;Demonstrar discrição
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;12;Demonstrar sensibilidade
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;13;Trabalhar em equipe
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;14;Demonstrar capacidade de comunicação
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;15;Administrar conflitos
2;25;252;2523;252305;Z;DEMONSTRAR COMPETÊNCIAS PESSOAIS;16;Demonstrar paciência
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;1;Administrar agenda do(s) executivo(s)
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;2;Despachar com o(s) executivo(s)
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;3;Colher assinatura
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;4;Priorizar compromissos e ligações telefônicas
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;5;Definir horários
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;6;Marcar compromissos
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;7;Cancelar compromissos
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;8;Administrar pendências
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;9;Dar suporte em reuniões
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;10;Secretariar reuniões
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;11;Tomar ditados
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;12;Acompanhar executivo(s) em eventos e viagens
2;25;252;2523;252310;A;ASSESSORAR EXECUTIVOS E/OU ÁREAS;13;Auxiliar na gestão estratégica
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);1;Recepcionar pessoas
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);2;Fornecer informações
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);3;Atender pedidos e solicitações
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);4;Atender ligações telefônicas
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);5;Filtrar ligações telefônicas
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);6;Fazer ligações telefônicas
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);7;Encaminhar ligações telefônicas
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);8;Anotar recados
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);9;Transmitir recados
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);10;Orientar pessoas e participantes (localizações, deslocamento, alimentação etc.)
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);11;Encaminhar pessoas, credenciais e acessos
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);12;Autorizar entrada e permanência de visitantes e terceiros
2;25;252;2523;252310;B;ATENDER PESSOAS (CLIENTE EXTERNO E INTERNO);13;Prestar atendimento especial a autoridades e clientes diferenciados
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;1;Ler documentos
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;2;Pesquisar informações e dados
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;3;Consultar profissionais de outras áreas
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;4;Elaborar base de dados
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;5;Cobrar ações
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;6;Cobrar respostas
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;7;Cobrar relatórios
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;8;Controlar cronogramas
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;9;Controlar prazos
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;10;Direcionar informações
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;11;Manter banco de dados atualizado
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;12;Acompanhar processos
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;13;Reproduzir documentos
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;14;Confeccionar clippings
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;16;Divulgar informações
2;25;252;2523;252310;C;GERENCIAR INFORMAÇÕES;17;Participar da curadoria e da padronização de comunicações
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;1;Redigir documentos
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;2;Elaborar atas
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;3;Elaborar relatórios
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;4;Elaborar convites e convocações
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;5;Formatar documentos
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;6;Elaborar planilhas e gráficos
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;7;Preparar apresentações
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;8;Anotar informações
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;9;Digitar documentos
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;10;Transcrever textos
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;13;Elaborar prestação de contas
2;25;252;2523;252310;D;ELABORAR DOCUMENTOS;14;Elaborar ficha de avaliação
2;25;252;2523;252310;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;1;Receber correspondência
2;25;252;2523;252310;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;2;Protocolar correspondência
2;25;252;2523;252310;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;3;Triar correspondência
2;25;252;2523;252310;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;4;Enviar correspondência
2;25;252;2523;252310;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;5;Registrar correspondência
2;25;252;2523;252310;E;CONTROLAR CORRESPONDÊNCIA FÍSICA E ELETRÔNICA;6;Controlar malote
2;25;252;2523;252310;F;PRESTAR SERVIÇOS EM IDIOMA ESTRANGEIRO;1;Prestar serviço de intérprete
2;25;252;2523;252310;F;PRESTAR SERVIÇOS EM IDIOMA ESTRANGEIRO;2;Ciceronear visitas
2;25;252;2523;252310;F;PRESTAR SERVIÇOS EM IDIOMA ESTRANGEIRO;3;Redigir documentos em idioma estrangeiro
2;25;252;2523;252310;F;PRESTAR SERVIÇOS EM IDIOMA ESTRANGEIRO;4;Sintetizar textos em idioma estrangeiro
2;25;252;2523;252310;F;PRESTAR SERVIÇOS EM IDIOMA ESTRANGEIRO;5;Traduzir documentos
2;25;252;2523;252310;F;PRESTAR SERVIÇOS EM IDIOMA ESTRANGEIRO;6;Revisar traduções
2;25;252;2523;252310;F;PRESTAR SERVIÇOS EM IDIOMA ESTRANGEIRO;7;Dar suporte a expatriados
2;25;252;2523;252310;F;PRESTAR SERVIÇOS EM IDIOMA ESTRANGEIRO;8;Realizar versões, traduções e interpretações, nas modalidades simultânea e consecutiva
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;1;Providenciar documentação legal do executivo (passaporte, vistos etc.)
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;2;Fazer checklist
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;3;Pesquisar local
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;4;Solicitar verbas
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;5;Elaborar roteiros, itinerários de atividades profissionais, sociais e culturais
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;6;Reservar sala e local
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;7;Preparar sala e local
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;8;Contratar expositores e palestrantes
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;9;Enviar convite ou convocação
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;10;Confirmar presença
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;11;Escolher cardápio
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;12;Providenciar passagens, hospedagem e transporte local
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;13;Providenciar equipamentos, materiais e serviços de apoio
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;14;Dar suporte durante o evento
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;15;Elaborar lista de presença
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;16;Encaminhar certificados
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;17;Instrumentalizar executivo com roteiros, itinerários de atividades profissionais, sociais e culturais
2;25;252;2523;252310;G;ORGANIZAR EVENTOS E VIAGENS;18;Administrar eventos protocolares
2;25;252;2523;252310;H;SUPERVISIONAR EQUIPES DE TRABALHO;1;Auxiliar na seleção e contratação de pessoal
2;25;252;2523;252310;H;SUPERVISIONAR EQUIPES DE TRABALHO;2;Estabelecer cronograma de atividades
2;25;252;2523;252310;H;SUPERVISIONAR EQUIPES DE TRABALHO;3;Estabelecer atribuições da equipe
2;25;252;2523;252310;H;SUPERVISIONAR EQUIPES DE TRABALHO;4;Programar as atividades da equipe
2;25;252;2523;252310;H;SUPERVISIONAR EQUIPES DE TRABALHO;5;Monitorar trabalho da equipe
2;25;252;2523;252310;H;SUPERVISIONAR EQUIPES DE TRABALHO;6;Monitorar horários de entrada e saída
